year,month,day,hour,AEP_MW
2011,4,22,17,14625.0
2011,4,22,18,14446.0
2011,4,22,19,14345.0
2011,4,22,20,14385.0
2011,4,22,21,14725.0
2011,4,22,22,14491.0
2011,4,22,23,13832.0
2011,4,23,0,12858.0
2011,4,23,1,12362.0
2011,4,23,2,11884.0
2011,4,23,3,11583.0
2011,4,23,4,11470.0
2011,4,23,5,11403.0
2011,4,23,6,11644.0
2011,4,23,7,12003.0
2011,4,23,8,12259.0
2011,4,23,9,13019.0
2011,4,23,10,13410.0
2011,4,23,11,13568.0
2011,4,23,12,13505.0
2011,4,23,13,13475.0
2011,4,23,14,13276.0
2011,4,23,15,13157.0
2011,4,23,16,13185.0
2011,4,23,17,13309.0
2011,4,23,18,13330.0
2011,4,23,19,13205.0
2011,4,23,20,13063.0
2011,4,23,21,13524.0
2011,4,23,22,13500.0
2011,4,23,23,12939.0
2011,4,24,0,12243.0
2011,4,24,1,11468.0
2011,4,24,2,10978.0
2011,4,24,3,10685.0
2011,4,24,4,10479.0
2011,4,24,5,10509.0
2011,4,24,6,10659.0
2011,4,24,7,10977.0
2011,4,24,8,11468.0
2011,4,24,9,12127.0
2011,4,24,10,12713.0
2011,4,24,11,12833.0
2011,4,24,12,12812.0
2011,4,24,13,12910.0
2011,4,24,14,12783.0
2011,4,24,15,12635.0
2011,4,24,16,12522.0
2011,4,24,17,12593.0
2011,4,24,18,12606.0
2011,4,24,19,12739.0
2011,4,24,20,12982.0
2011,4,24,21,13773.0
2011,4,24,22,13741.0
2011,4,24,23,13121.0
2011,4,25,0,12369.0
2011,4,25,1,11742.0
2011,4,25,2,11349.0
2011,4,25,3,11088.0
2011,4,25,4,11088.0
2011,4,25,5,11359.0
2011,4,25,6,12018.0
2011,4,25,7,13372.0
2011,4,25,8,14219.0
2011,4,25,9,14603.0
2011,4,25,10,15034.0
2011,4,25,11,15475.0
2011,4,25,12,15700.0
2011,4,25,13,15957.0
2011,4,25,14,16189.0
2011,4,25,15,16047.0
2011,4,25,16,15945.0
2011,4,25,17,15833.0
2011,4,25,18,15749.0
2011,4,25,19,15688.0
2011,4,25,20,15661.0
2011,4,25,21,16043.0
2011,4,25,22,15848.0
2011,4,25,23,14705.0
2011,4,26,0,13449.0
2011,4,26,1,12808.0
2011,4,26,2,12228.0
2011,4,26,3,12047.0
2011,4,26,4,11864.0
2011,4,26,5,12062.0
2011,4,26,6,12687.0
2011,4,26,7,14132.0
2011,4,26,8,14872.0
2011,4,26,9,15188.0
2011,4,26,10,15409.0
2011,4,26,11,15630.0
2011,4,26,12,15812.0
2011,4,26,13,16096.0
2011,4,26,14,16203.0
2011,4,26,15,16040.0
2011,4,26,16,15829.0
2011,4,26,17,15644.0
2011,4,26,18,15454.0
2011,4,26,19,15150.0
2011,4,26,20,15048.0
2011,4,26,21,15590.0
2011,4,26,22,15523.0
2011,4,26,23,14547.0
2011,4,27,0,13535.0
2011,4,27,1,12640.0
2011,4,27,2,12147.0
2011,4,27,3,11925.0
2011,4,27,4,11803.0
2011,4,27,5,11966.0
2011,4,27,6,12624.0
2011,4,27,7,13995.0
2011,4,27,8,14618.0
2011,4,27,9,14954.0
2011,4,27,10,15198.0
2011,4,27,11,15534.0
2011,4,27,12,15577.0
2011,4,27,13,15710.0
2011,4,27,14,15654.0
2011,4,27,15,15626.0
2011,4,27,16,15532.0
2011,4,27,17,15609.0
2011,4,27,18,15581.0
2011,4,27,19,15601.0
2011,4,27,20,15513.0
2011,4,27,21,15864.0
2011,4,27,22,15629.0
2011,4,27,23,14740.0
2011,4,28,0,13629.0
2011,4,28,1,12867.0
2011,4,28,2,12398.0
2011,4,28,3,12036.0
2011,4,28,4,11927.0
2011,4,28,5,11856.0
2011,4,28,6,12478.0
2011,4,28,7,13705.0
2011,4,28,8,14412.0
2011,4,28,9,14776.0
2011,4,28,10,14968.0
2011,4,28,11,15140.0
2011,4,28,12,15174.0
2011,4,28,13,15282.0
2011,4,28,14,15302.0
2011,4,28,15,15240.0
2011,4,28,16,15138.0
2011,4,28,17,15029.0
2011,4,28,18,14928.0
2011,4,28,19,14903.0
2011,4,28,20,15037.0
2011,4,28,21,15403.0
2011,4,28,22,15385.0
2011,4,28,23,14590.0
2011,4,29,0,13534.0
2011,4,29,1,12773.0
2011,4,29,2,12260.0
2011,4,29,3,12153.0
2011,4,29,4,12029.0
2011,4,29,5,12287.0
2011,4,29,6,13109.0
2011,4,29,7,14260.0
2011,4,29,8,14870.0
2011,4,29,9,15005.0
2011,4,29,10,15032.0
2011,4,29,11,15040.0
2011,4,29,12,14994.0
2011,4,29,13,14841.0
2011,4,29,14,14764.0
2011,4,29,15,14528.0
2011,4,29,16,14273.0
2011,4,29,17,14028.0
2011,4,29,18,13878.0
2011,4,29,19,13752.0
2011,4,29,20,13627.0
2011,4,29,21,14060.0
2011,4,29,22,14451.0
2011,4,29,23,13805.0
2011,4,30,0,12949.0
2011,4,30,1,12263.0
2011,4,30,2,11904.0
2011,4,30,3,11642.0
2011,4,30,4,11671.0
2011,4,30,5,11776.0
2011,4,30,6,12088.0
2011,4,30,7,12631.0
2011,4,30,8,13275.0
2011,4,30,9,13809.0
2011,4,30,10,13910.0
2011,4,30,11,13872.0
2011,4,30,12,13691.0
2011,4,30,13,13562.0
2011,4,30,14,13345.0
2011,4,30,15,13278.0
2011,4,30,16,13062.0
2011,4,30,17,13136.0
2011,4,30,18,13183.0
2011,4,30,19,13149.0
2011,4,30,20,13108.0
2011,4,30,21,13512.0
2011,4,30,22,13546.0
2011,4,30,23,13030.0
2011,5,1,0,12121.0
2011,5,1,1,11347.0
2011,5,1,2,10986.0
2011,5,1,3,10738.0
2011,5,1,4,10720.0
2011,5,1,5,10693.0
2011,5,1,6,10828.0
2011,5,1,7,11040.0
2011,5,1,8,11516.0
2011,5,1,9,12055.0
2011,5,1,10,12581.0
2011,5,1,11,12688.0
2011,5,1,12,12893.0
2011,5,1,13,13152.0
2011,5,1,14,13008.0
2011,5,1,15,12934.0
2011,5,1,16,12833.0
2011,5,1,17,12949.0
2011,5,1,18,13170.0
2011,5,1,19,13265.0
2011,5,1,20,13501.0
2011,5,1,21,14049.0
2011,5,1,22,14085.0
2011,5,1,23,13250.0
2011,5,2,0,12576.0
2011,5,2,1,11947.0
2011,5,2,2,11557.0
2011,5,2,3,11446.0
2011,5,2,4,11321.0
2011,5,2,5,11423.0
2011,5,2,6,12254.0
2011,5,2,7,13757.0
2011,5,2,8,14499.0
2011,5,2,9,14756.0
2011,5,2,10,14924.0
2011,5,2,11,15180.0
2011,5,2,12,15265.0
2011,5,2,13,15490.0
2011,5,2,14,15453.0
2011,5,2,15,15449.0
2011,5,2,16,15304.0
2011,5,2,17,15309.0
2011,5,2,18,15295.0
2011,5,2,19,15352.0
2011,5,2,20,15383.0
2011,5,2,21,15724.0
2011,5,2,22,15580.0
2011,5,2,23,14583.0
2011,5,3,0,13679.0
2011,5,3,1,12916.0
2011,5,3,2,12499.0
2011,5,3,3,12241.0
2011,5,3,4,12065.0
2011,5,3,5,12272.0
2011,5,3,6,12974.0
2011,5,3,7,14387.0
2011,5,3,8,15124.0
2011,5,3,9,15335.0
2011,5,3,10,15580.0
2011,5,3,11,15722.0
2011,5,3,12,15819.0
2011,5,3,13,15879.0
2011,5,3,14,15852.0
2011,5,3,15,15897.0
2011,5,3,16,15772.0
2011,5,3,17,15678.0
2011,5,3,18,15706.0
2011,5,3,19,15672.0
2011,5,3,20,15658.0
2011,5,3,21,15879.0
2011,5,3,22,15712.0
2011,5,3,23,14930.0
2011,5,4,0,13942.0
2011,5,4,1,13269.0
2011,5,4,2,12860.0
2011,5,4,3,12741.0
2011,5,4,4,12550.0
2011,5,4,5,12829.0
2011,5,4,6,13630.0
2011,5,4,7,15053.0
2011,5,4,8,15698.0
2011,5,4,9,15727.0
2011,5,4,10,15755.0
2011,5,4,11,15799.0
2011,5,4,12,15772.0
2011,5,4,13,15664.0
2011,5,4,14,15624.0
2011,5,4,15,15393.0
2011,5,4,16,15009.0
2011,5,4,17,15097.0
2011,5,4,18,15012.0
2011,5,4,19,14935.0
2011,5,4,20,15029.0
2011,5,4,21,15629.0
2011,5,4,22,15981.0
2011,5,4,23,15285.0
2011,5,5,0,14234.0
2011,5,5,1,13747.0
2011,5,5,2,13394.0
2011,5,5,3,13247.0
2011,5,5,4,13246.0
2011,5,5,5,13596.0
2011,5,5,6,14367.0
2011,5,5,7,15741.0
2011,5,5,8,16209.0
2011,5,5,9,16082.0
2011,5,5,10,15801.0
2011,5,5,11,15734.0
2011,5,5,12,15372.0
2011,5,5,13,15207.0
2011,5,5,14,15163.0
2011,5,5,15,14883.0
2011,5,5,16,14629.0
2011,5,5,17,14450.0
2011,5,5,18,14334.0
2011,5,5,19,14238.0
2011,5,5,20,14190.0
2011,5,5,21,14864.0
2011,5,5,22,15154.0
2011,5,5,23,14416.0
2011,5,6,0,13477.0
2011,5,6,1,12848.0
2011,5,6,2,12456.0
2011,5,6,3,12401.0
2011,5,6,4,12423.0
2011,5,6,5,12804.0
2011,5,6,6,13488.0
2011,5,6,7,14915.0
2011,5,6,8,15459.0
2011,5,6,9,15472.0
2011,5,6,10,15390.0
2011,5,6,11,15230.0
2011,5,6,12,15161.0
2011,5,6,13,14880.0
2011,5,6,14,14794.0
2011,5,6,15,14695.0
2011,5,6,16,14395.0
2011,5,6,17,14231.0
2011,5,6,18,14072.0
2011,5,6,19,13883.0
2011,5,6,20,13828.0
2011,5,6,21,14195.0
2011,5,6,22,14432.0
2011,5,6,23,13912.0
2011,5,7,0,13100.0
2011,5,7,1,12393.0
2011,5,7,2,12025.0
2011,5,7,3,11755.0
2011,5,7,4,11794.0
2011,5,7,5,11780.0
2011,5,7,6,12158.0
2011,5,7,7,12362.0
2011,5,7,8,12926.0
2011,5,7,9,13396.0
2011,5,7,10,13588.0
2011,5,7,11,13604.0
2011,5,7,12,13531.0
2011,5,7,13,13410.0
2011,5,7,14,13138.0
2011,5,7,15,13051.0
2011,5,7,16,13014.0
2011,5,7,17,13134.0
2011,5,7,18,13139.0
2011,5,7,19,13059.0
2011,5,7,20,13164.0
2011,5,7,21,13521.0
2011,5,7,22,13544.0
2011,5,7,23,13078.0
2011,5,8,0,12322.0
2011,5,8,1,11615.0
2011,5,8,2,11151.0
2011,5,8,3,10980.0
2011,5,8,4,10875.0
2011,5,8,5,10842.0
2011,5,8,6,11038.0
2011,5,8,7,11356.0
2011,5,8,8,11740.0
2011,5,8,9,12447.0
2011,5,8,10,12827.0
2011,5,8,11,12871.0
2011,5,8,12,12801.0
2011,5,8,13,12702.0
2011,5,8,14,12514.0
2011,5,8,15,12456.0
2011,5,8,16,12484.0
2011,5,8,17,12587.0
2011,5,8,18,12585.0
2011,5,8,19,12664.0
2011,5,8,20,12894.0
2011,5,8,21,13462.0
2011,5,8,22,13926.0
2011,5,8,23,13123.0
2011,5,9,0,12267.0
2011,5,9,1,11719.0
2011,5,9,2,11377.0
2011,5,9,3,11238.0
2011,5,9,4,11216.0
2011,5,9,5,11465.0
2011,5,9,6,12284.0
2011,5,9,7,13587.0
2011,5,9,8,14450.0
2011,5,9,9,14754.0
2011,5,9,10,14829.0
2011,5,9,11,15048.0
2011,5,9,12,14935.0
2011,5,9,13,15061.0
2011,5,9,14,15153.0
2011,5,9,15,15265.0
2011,5,9,16,15126.0
2011,5,9,17,15204.0
2011,5,9,18,15038.0
2011,5,9,19,14961.0
2011,5,9,20,14861.0
2011,5,9,21,15194.0
2011,5,9,22,15399.0
2011,5,9,23,14346.0
2011,5,10,0,13095.0
2011,5,10,1,12130.0
2011,5,10,2,11690.0
2011,5,10,3,11382.0
2011,5,10,4,11356.0
2011,5,10,5,11518.0
2011,5,10,6,12265.0
2011,5,10,7,13560.0
2011,5,10,8,14245.0
2011,5,10,9,14473.0
2011,5,10,10,14649.0
2011,5,10,11,14965.0
2011,5,10,12,15097.0
2011,5,10,13,15372.0
2011,5,10,14,15776.0
2011,5,10,15,15870.0
2011,5,10,16,15822.0
2011,5,10,17,15749.0
2011,5,10,18,15659.0
2011,5,10,19,15640.0
2011,5,10,20,15551.0
2011,5,10,21,15670.0
2011,5,10,22,15515.0
2011,5,10,23,14338.0
2011,5,11,0,13216.0
2011,5,11,1,12366.0
2011,5,11,2,11839.0
2011,5,11,3,11524.0
2011,5,11,4,11380.0
2011,5,11,5,11559.0
2011,5,11,6,12202.0
2011,5,11,7,13299.0
2011,5,11,8,14094.0
2011,5,11,9,14503.0
2011,5,11,10,14901.0
2011,5,11,11,15373.0
2011,5,11,12,15836.0
2011,5,11,13,16322.0
2011,5,11,14,16795.0
2011,5,11,15,16976.0
2011,5,11,16,17109.0
2011,5,11,17,17330.0
2011,5,11,18,17347.0
2011,5,11,19,17225.0
2011,5,11,20,17056.0
2011,5,11,21,17264.0
2011,5,11,22,17330.0
2011,5,11,23,16113.0
2011,5,12,0,14684.0
2011,5,12,1,13737.0
2011,5,12,2,12949.0
2011,5,12,3,12578.0
2011,5,12,4,12306.0
2011,5,12,5,12364.0
2011,5,12,6,13007.0
2011,5,12,7,14168.0
2011,5,12,8,14890.0
2011,5,12,9,15375.0
2011,5,12,10,15870.0
2011,5,12,11,16399.0
2011,5,12,12,16985.0
2011,5,12,13,17490.0
2011,5,12,14,17837.0
2011,5,12,15,18087.0
2011,5,12,16,18161.0
2011,5,12,17,18268.0
2011,5,12,18,18185.0
2011,5,12,19,17981.0
2011,5,12,20,17593.0
2011,5,12,21,17573.0
2011,5,12,22,17693.0
2011,5,12,23,16432.0
2011,5,13,0,14862.0
2011,5,13,1,13692.0
2011,5,13,2,12961.0
2011,5,13,3,12568.0
2011,5,13,4,12368.0
2011,5,13,5,12315.0
2011,5,13,6,12991.0
2011,5,13,7,14139.0
2011,5,13,8,14872.0
2011,5,13,9,15432.0
2011,5,13,10,15902.0
2011,5,13,11,16425.0
2011,5,13,12,16835.0
2011,5,13,13,17234.0
2011,5,13,14,17632.0
2011,5,13,15,17778.0
2011,5,13,16,17692.0
2011,5,13,17,17499.0
2011,5,13,18,17116.0
2011,5,13,19,16636.0
2011,5,13,20,16057.0
2011,5,13,21,15925.0
2011,5,13,22,15879.0
2011,5,13,23,14985.0
2011,5,14,0,13722.0
2011,5,14,1,12778.0
2011,5,14,2,12111.0
2011,5,14,3,11681.0
2011,5,14,4,11498.0
2011,5,14,5,11492.0
2011,5,14,6,11760.0
2011,5,14,7,12025.0
2011,5,14,8,12537.0
2011,5,14,9,13226.0
2011,5,14,10,13881.0
2011,5,14,11,14307.0
2011,5,14,12,14604.0
2011,5,14,13,14810.0
2011,5,14,14,14790.0
2011,5,14,15,14727.0
2011,5,14,16,14792.0
2011,5,14,17,14648.0
2011,5,14,18,14454.0
2011,5,14,19,14240.0
2011,5,14,20,14177.0
2011,5,14,21,14159.0
2011,5,14,22,14162.0
2011,5,14,23,13493.0
2011,5,15,0,12602.0
2011,5,15,1,11821.0
2011,5,15,2,11402.0
2011,5,15,3,10984.0
2011,5,15,4,10706.0
2011,5,15,5,10857.0
2011,5,15,6,10836.0
2011,5,15,7,11014.0
2011,5,15,8,11316.0
2011,5,15,9,12162.0
2011,5,15,10,12684.0
2011,5,15,11,13002.0
2011,5,15,12,13038.0
2011,5,15,13,13433.0
2011,5,15,14,13442.0
2011,5,15,15,13401.0
2011,5,15,16,13337.0
2011,5,15,17,13481.0
2011,5,15,18,13597.0
2011,5,15,19,13753.0
2011,5,15,20,13743.0
2011,5,15,21,14132.0
2011,5,15,22,14110.0
2011,5,15,23,13447.0
2011,5,16,0,12642.0
2011,5,16,1,12098.0
2011,5,16,2,11681.0
2011,5,16,3,11541.0
2011,5,16,4,11529.0
2011,5,16,5,11792.0
2011,5,16,6,12493.0
2011,5,16,7,13943.0
2011,5,16,8,14691.0
2011,5,16,9,15051.0
2011,5,16,10,15259.0
2011,5,16,11,15308.0
2011,5,16,12,15329.0
2011,5,16,13,15377.0
2011,5,16,14,15398.0
2011,5,16,15,15297.0
2011,5,16,16,15165.0
2011,5,16,17,15164.0
2011,5,16,18,15203.0
2011,5,16,19,15250.0
2011,5,16,20,15288.0
2011,5,16,21,15563.0
2011,5,16,22,15672.0
2011,5,16,23,14795.0
2011,5,17,0,13778.0
2011,5,17,1,13103.0
2011,5,17,2,12606.0
2011,5,17,3,12488.0
2011,5,17,4,12403.0
2011,5,17,5,12636.0
2011,5,17,6,13315.0
2011,5,17,7,14609.0
2011,5,17,8,15299.0
2011,5,17,9,15511.0
2011,5,17,10,15680.0
2011,5,17,11,15834.0
2011,5,17,12,15855.0
2011,5,17,13,15899.0
2011,5,17,14,15947.0
2011,5,17,15,15707.0
2011,5,17,16,15612.0
2011,5,17,17,15489.0
2011,5,17,18,15587.0
2011,5,17,19,15631.0
2011,5,17,20,15713.0
2011,5,17,21,15896.0
2011,5,17,22,15869.0
2011,5,17,23,15003.0
2011,5,18,0,13891.0
2011,5,18,1,13193.0
2011,5,18,2,12699.0
2011,5,18,3,12486.0
2011,5,18,4,12351.0
2011,5,18,5,12541.0
2011,5,18,6,13342.0
2011,5,18,7,14486.0
2011,5,18,8,15039.0
2011,5,18,9,15089.0
2011,5,18,10,15137.0
2011,5,18,11,15231.0
2011,5,18,12,15295.0
2011,5,18,13,15241.0
2011,5,18,14,15195.0
2011,5,18,15,15019.0
2011,5,18,16,14729.0
2011,5,18,17,14675.0
2011,5,18,18,14701.0
2011,5,18,19,14648.0
2011,5,18,20,14694.0
2011,5,18,21,15055.0
2011,5,18,22,15302.0
2011,5,18,23,14483.0
2011,5,19,0,13547.0
2011,5,19,1,12903.0
2011,5,19,2,12418.0
2011,5,19,3,12308.0
2011,5,19,4,12133.0
2011,5,19,5,12461.0
2011,5,19,6,13170.0
2011,5,19,7,14398.0
2011,5,19,8,15025.0
2011,5,19,9,15292.0
2011,5,19,10,15353.0
2011,5,19,11,15516.0
2011,5,19,12,15503.0
2011,5,19,13,15442.0
2011,5,19,14,15365.0
2011,5,19,15,15100.0
2011,5,19,16,14976.0
2011,5,19,17,14973.0
2011,5,19,18,14875.0
2011,5,19,19,14821.0
2011,5,19,20,14748.0
2011,5,19,21,15066.0
2011,5,19,22,15457.0
2011,5,19,23,14624.0
2011,5,20,0,13482.0
2011,5,20,1,12660.0
2011,5,20,2,12104.0
2011,5,20,3,11856.0
2011,5,20,4,11809.0
2011,5,20,5,12036.0
2011,5,20,6,12699.0
2011,5,20,7,13845.0
2011,5,20,8,14560.0
2011,5,20,9,14842.0
2011,5,20,10,14923.0
2011,5,20,11,15157.0
2011,5,20,12,15200.0
2011,5,20,13,15268.0
2011,5,20,14,15385.0
2011,5,20,15,15307.0
2011,5,20,16,15292.0
2011,5,20,17,15085.0
2011,5,20,18,15022.0
2011,5,20,19,14812.0
2011,5,20,20,14531.0
2011,5,20,21,14665.0
2011,5,20,22,15115.0
2011,5,20,23,14450.0
2011,5,21,0,13346.0
2011,5,21,1,12427.0
2011,5,21,2,11752.0
2011,5,21,3,11370.0
2011,5,21,4,11168.0
2011,5,21,5,11261.0
2011,5,21,6,11501.0
2011,5,21,7,11699.0
2011,5,21,8,12349.0
2011,5,21,9,13183.0
2011,5,21,10,13635.0
2011,5,21,11,14080.0
2011,5,21,12,14310.0
2011,5,21,13,14572.0
2011,5,21,14,14694.0
2011,5,21,15,14803.0
2011,5,21,16,15045.0
2011,5,21,17,15361.0
2011,5,21,18,15382.0
2011,5,21,19,15185.0
2011,5,21,20,14938.0
2011,5,21,21,14974.0
2011,5,21,22,15004.0
2011,5,21,23,14251.0
2011,5,22,0,13311.0
2011,5,22,1,12340.0
2011,5,22,2,11688.0
2011,5,22,3,11291.0
2011,5,22,4,11204.0
2011,5,22,5,11019.0
2011,5,22,6,11076.0
2011,5,22,7,11033.0
2011,5,22,8,11483.0
2011,5,22,9,12340.0
2011,5,22,10,13241.0
2011,5,22,11,13934.0
2011,5,22,12,14609.0
2011,5,22,13,15204.0
2011,5,22,14,15657.0
2011,5,22,15,16058.0
2011,5,22,16,16203.0
2011,5,22,17,16509.0
2011,5,22,18,16614.0
2011,5,22,19,16322.0
2011,5,22,20,16235.0
2011,5,22,21,15992.0
2011,5,22,22,15887.0
2011,5,22,23,14830.0
2011,5,23,0,13540.0
2011,5,23,1,12715.0
2011,5,23,2,12272.0
2011,5,23,3,11957.0
2011,5,23,4,11862.0
2011,5,23,5,11958.0
2011,5,23,6,12753.0
2011,5,23,7,13950.0
2011,5,23,8,14972.0
2011,5,23,9,15490.0
2011,5,23,10,15639.0
2011,5,23,11,16037.0
2011,5,23,12,16287.0
2011,5,23,13,16690.0
2011,5,23,14,17017.0
2011,5,23,15,17451.0
2011,5,23,16,17689.0
2011,5,23,17,17941.0
2011,5,23,18,17863.0
2011,5,23,19,17724.0
2011,5,23,20,17244.0
2011,5,23,21,17128.0
2011,5,23,22,17008.0
2011,5,23,23,15817.0
2011,5,24,0,14422.0
2011,5,24,1,13289.0
2011,5,24,2,12689.0
2011,5,24,3,12333.0
2011,5,24,4,12050.0
2011,5,24,5,12150.0
2011,5,24,6,12766.0
2011,5,24,7,13869.0
2011,5,24,8,14739.0
2011,5,24,9,15253.0
2011,5,24,10,15673.0
2011,5,24,11,16135.0
2011,5,24,12,16372.0
2011,5,24,13,16595.0
2011,5,24,14,16768.0
2011,5,24,15,16903.0
2011,5,24,16,16978.0
2011,5,24,17,17098.0
2011,5,24,18,17069.0
2011,5,24,19,16837.0
2011,5,24,20,16615.0
2011,5,24,21,16469.0
2011,5,24,22,16565.0
2011,5,24,23,15599.0
2011,5,25,0,14365.0
2011,5,25,1,13396.0
2011,5,25,2,12701.0
2011,5,25,3,12349.0
2011,5,25,4,12110.0
2011,5,25,5,12227.0
2011,5,25,6,12920.0
2011,5,25,7,14032.0
2011,5,25,8,14860.0
2011,5,25,9,15385.0
2011,5,25,10,15827.0
2011,5,25,11,16418.0
2011,5,25,12,16934.0
2011,5,25,13,17250.0
2011,5,25,14,17863.0
2011,5,25,15,18296.0
2011,5,25,16,18469.0
2011,5,25,17,18470.0
2011,5,25,18,18413.0
2011,5,25,19,18262.0
2011,5,25,20,17962.0
2011,5,25,21,17664.0
2011,5,25,22,17398.0
2011,5,25,23,16280.0
2011,5,26,0,14860.0
2011,5,26,1,13781.0
2011,5,26,2,13057.0
2011,5,26,3,12570.0
2011,5,26,4,12339.0
2011,5,26,5,12459.0
2011,5,26,6,13090.0
2011,5,26,7,14193.0
2011,5,26,8,15047.0
2011,5,26,9,15520.0
2011,5,26,10,16040.0
2011,5,26,11,16678.0
2011,5,26,12,17082.0
2011,5,26,13,17428.0
2011,5,26,14,17646.0
2011,5,26,15,17579.0
2011,5,26,16,17505.0
2011,5,26,17,17433.0
2011,5,26,18,17016.0
2011,5,26,19,16692.0
2011,5,26,20,16308.0
2011,5,26,21,16295.0
2011,5,26,22,16222.0
2011,5,26,23,15236.0
2011,5,27,0,14036.0
2011,5,27,1,13085.0
2011,5,27,2,12494.0
2011,5,27,3,12073.0
2011,5,27,4,11989.0
2011,5,27,5,12034.0
2011,5,27,6,12590.0
2011,5,27,7,13595.0
2011,5,27,8,14418.0
2011,5,27,9,14982.0
2011,5,27,10,15254.0
2011,5,27,11,15598.0
2011,5,27,12,15644.0
2011,5,27,13,15736.0
2011,5,27,14,15847.0
2011,5,27,15,15769.0
2011,5,27,16,15641.0
2011,5,27,17,15448.0
2011,5,27,18,15275.0
2011,5,27,19,14892.0
2011,5,27,20,14674.0
2011,5,27,21,14604.0
2011,5,27,22,14889.0
2011,5,27,23,14085.0
2011,5,28,0,13194.0
2011,5,28,1,12177.0
2011,5,28,2,11585.0
2011,5,28,3,11322.0
2011,5,28,4,11140.0
2011,5,28,5,11093.0
2011,5,28,6,11177.0
2011,5,28,7,11304.0
2011,5,28,8,11741.0
2011,5,28,9,12596.0
2011,5,28,10,13377.0
2011,5,28,11,13798.0
2011,5,28,12,14082.0
2011,5,28,13,14300.0
2011,5,28,14,14555.0
2011,5,28,15,14755.0
2011,5,28,16,15069.0
2011,5,28,17,15287.0
2011,5,28,18,15293.0
2011,5,28,19,15161.0
2011,5,28,20,14931.0
2011,5,28,21,14848.0
2011,5,28,22,14904.0
2011,5,28,23,14152.0
2011,5,29,0,13153.0
2011,5,29,1,12325.0
2011,5,29,2,11712.0
2011,5,29,3,11315.0
2011,5,29,4,11146.0
2011,5,29,5,11105.0
2011,5,29,6,11062.0
2011,5,29,7,11131.0
2011,5,29,8,11572.0
2011,5,29,9,12579.0
2011,5,29,10,13570.0
2011,5,29,11,14419.0
2011,5,29,12,15288.0
2011,5,29,13,15942.0
2011,5,29,14,16517.0
2011,5,29,15,16826.0
2011,5,29,16,17237.0
2011,5,29,17,17437.0
2011,5,29,18,17438.0
2011,5,29,19,17213.0
2011,5,29,20,16669.0
2011,5,29,21,16303.0
2011,5,29,22,16359.0
2011,5,29,23,15554.0
2011,5,30,0,14486.0
2011,5,30,1,13390.0
2011,5,30,2,12579.0
2011,5,30,3,12169.0
2011,5,30,4,11687.0
2011,5,30,5,11607.0
2011,5,30,6,11623.0
2011,5,30,7,11507.0
2011,5,30,8,11891.0
2011,5,30,9,12992.0
2011,5,30,10,14429.0
2011,5,30,11,15761.0
2011,5,30,12,16941.0
2011,5,30,13,17712.0
2011,5,30,14,18225.0
2011,5,30,15,18559.0
2011,5,30,16,19033.0
2011,5,30,17,19454.0
2011,5,30,18,19584.0
2011,5,30,19,19599.0
2011,5,30,20,19290.0
2011,5,30,21,19094.0
2011,5,30,22,19022.0
2011,5,30,23,17893.0
2011,5,31,0,16403.0
2011,5,31,1,15111.0
2011,5,31,2,14236.0
2011,5,31,3,13626.0
2011,5,31,4,13276.0
2011,5,31,5,13244.0
2011,5,31,6,13819.0
2011,5,31,7,14807.0
2011,5,31,8,16097.0
2011,5,31,9,17262.0
2011,5,31,10,18375.0
2011,5,31,11,19433.0
2011,5,31,12,20429.0
2011,5,31,13,21359.0
2011,5,31,14,21936.0
2011,5,31,15,22222.0
2011,5,31,16,22331.0
2011,5,31,18,22285.0
2011,5,31,19,21694.0
2011,5,31,20,21238.0
2011,5,31,21,20791.0
2011,5,31,22,20890.0
2011,5,31,23,19557.0
2011,6,1,0,17811.0
2011,6,1,1,16407.0
2011,6,1,2,15361.0
2011,6,1,3,14653.0
2011,6,1,4,14233.0
2011,6,1,5,14115.0
2011,6,1,6,14541.0
2011,6,1,7,15332.0
2011,6,1,8,16482.0
2011,6,1,9,17248.0
2011,6,1,10,18061.0
2011,6,1,11,18942.0
2011,6,1,12,19511.0
2011,6,1,13,19983.0
2011,6,1,14,20359.0
2011,6,1,15,20551.0
2011,6,1,16,20621.0
2011,6,1,17,20716.0
2011,6,1,18,20609.0
2011,6,1,19,20247.0
2011,6,1,20,19414.0
2011,6,1,21,18829.0
2011,6,1,22,18725.0
2011,6,1,23,17430.0
2011,6,2,0,15797.0
2011,6,2,1,14464.0
2011,6,2,2,13509.0
2011,6,2,3,13002.0
2011,6,2,4,12709.0
2011,6,2,5,12807.0
2011,6,2,6,13147.0
2011,6,2,7,13942.0
2011,6,2,8,14946.0
2011,6,2,9,15729.0
2011,6,2,10,16282.0
2011,6,2,11,16893.0
2011,6,2,12,17371.0
2011,6,2,13,17791.0
2011,6,2,14,18173.0
2011,6,2,15,18286.0
2011,6,2,16,18455.0
2011,6,2,17,18459.0
2011,6,2,18,18298.0
2011,6,2,19,17965.0
2011,6,2,20,17465.0
2011,6,2,21,17029.0
2011,6,2,22,17119.0
2011,6,2,23,16074.0
2011,6,3,0,14719.0
2011,6,3,1,13524.0
2011,6,3,2,12772.0
2011,6,3,3,12292.0
2011,6,3,4,12026.0
2011,6,3,5,12132.0
2011,6,3,6,12672.0
2011,6,3,7,13511.0
