,year,month,day,hour,AEP_MW
16206,2017,11,6,9,13957.0
16207,2017,11,6,10,14107.0
16208,2017,11,6,11,14260.0
16209,2017,11,6,12,14232.0
16210,2017,11,6,13,14223.0
16211,2017,11,6,14,14123.0
16212,2017,11,6,15,14082.0
16213,2017,11,6,16,13995.0
16214,2017,11,6,17,14088.0
16215,2017,11,6,18,14596.0
16216,2017,11,6,19,14941.0
16217,2017,11,6,20,14753.0
16218,2017,11,6,21,14455.0
16219,2017,11,6,22,13855.0
16220,2017,11,6,23,13164.0
16221,2017,11,7,0,12498.0
16222,2017,11,7,1,12002.0
16223,2017,11,7,2,11745.0
16224,2017,11,7,3,11656.0
16225,2017,11,7,4,11769.0
16226,2017,11,7,5,11970.0
16227,2017,11,7,6,12727.0
16228,2017,11,7,7,14096.0
16229,2017,11,7,8,14733.0
16230,2017,11,7,9,14891.0
16231,2017,11,7,10,14919.0
16232,2017,11,7,11,15020.0
16233,2017,11,7,12,14884.0
16234,2017,11,7,13,14880.0
16235,2017,11,7,14,14729.0
16236,2017,11,7,15,14727.0
16237,2017,11,7,16,14593.0
16238,2017,11,7,17,14741.0
16239,2017,11,7,18,15174.0
16240,2017,11,7,19,15695.0
16241,2017,11,7,20,15539.0
16242,2017,11,7,21,15322.0
16243,2017,11,7,22,14773.0
16244,2017,11,7,23,13959.0
16245,2017,11,8,0,13295.0
16246,2017,11,8,1,12975.0
16247,2017,11,8,2,12727.0
16248,2017,11,8,3,12675.0
16249,2017,11,8,4,12752.0
16250,2017,11,8,5,12955.0
16251,2017,11,8,6,13931.0
16252,2017,11,8,7,15202.0
16253,2017,11,8,8,15673.0
16254,2017,11,8,9,15589.0
16255,2017,11,8,10,15399.0
16256,2017,11,8,11,15318.0
16257,2017,11,8,12,15164.0
16258,2017,11,8,13,15107.0
16259,2017,11,8,14,14966.0
16260,2017,11,8,15,14820.0
16261,2017,11,8,16,14656.0
16262,2017,11,8,17,14819.0
16263,2017,11,8,18,15457.0
16264,2017,11,8,19,15860.0
16265,2017,11,8,20,15808.0
16266,2017,11,8,21,15630.0
16267,2017,11,8,22,15180.0
16268,2017,11,8,23,14508.0
16269,2017,11,9,0,13820.0
16270,2017,11,9,1,13401.0
16271,2017,11,9,2,13033.0
16272,2017,11,9,3,13036.0
16273,2017,11,9,4,13032.0
16274,2017,11,9,5,13390.0
16275,2017,11,9,6,14128.0
16276,2017,11,9,7,15502.0
16277,2017,11,9,8,16060.0
16278,2017,11,9,9,15773.0
16279,2017,11,9,10,15570.0
16280,2017,11,9,11,15340.0
16281,2017,11,9,12,15109.0
16282,2017,11,9,13,14823.0
16283,2017,11,9,14,14803.0
16284,2017,11,9,15,14542.0
16285,2017,11,9,16,14440.0
16286,2017,11,9,17,14516.0
16287,2017,11,9,18,15137.0
16288,2017,11,9,19,15682.0
16289,2017,11,9,20,15682.0
16290,2017,11,9,21,15590.0
16291,2017,11,9,22,15180.0
16292,2017,11,9,23,14533.0
16293,2017,11,10,0,13926.0
16294,2017,11,10,1,13588.0
16295,2017,11,10,2,13454.0
16296,2017,11,10,3,13473.0
16297,2017,11,10,4,13479.0
16298,2017,11,10,5,13914.0
16299,2017,11,10,6,14601.0
16300,2017,11,10,7,15859.0
16301,2017,11,10,8,16505.0
16302,2017,11,10,9,16399.0
16303,2017,11,10,10,16220.0
16304,2017,11,10,11,16056.0
16305,2017,11,10,12,15811.0
16306,2017,11,10,13,15594.0
16307,2017,11,10,14,15315.0
16308,2017,11,10,15,15130.0
16309,2017,11,10,16,15104.0
16310,2017,11,10,17,15289.0
16311,2017,11,10,18,16071.0
16312,2017,11,10,19,16547.0
16313,2017,11,10,20,16516.0
16314,2017,11,10,21,16533.0
16315,2017,11,10,22,16256.0
16316,2017,11,10,23,15855.0
16317,2017,11,11,0,15334.0
16318,2017,11,11,1,14906.0
16319,2017,11,11,2,14707.0
16320,2017,11,11,3,14651.0
16321,2017,11,11,4,14649.0
16322,2017,11,11,5,14866.0
16323,2017,11,11,6,15312.0
16324,2017,11,11,7,15839.0
16325,2017,11,11,8,16195.0
16326,2017,11,11,9,16416.0
16327,2017,11,11,10,16395.0
16328,2017,11,11,11,15973.0
16329,2017,11,11,12,15529.0
16330,2017,11,11,13,14845.0
16331,2017,11,11,14,14420.0
16332,2017,11,11,15,14166.0
16333,2017,11,11,16,14096.0
16334,2017,11,11,17,14403.0
16335,2017,11,11,18,15092.0
16336,2017,11,11,19,15456.0
16337,2017,11,11,20,15502.0
16338,2017,11,11,21,15268.0
16339,2017,11,11,22,15002.0
16340,2017,11,11,23,14549.0
16341,2017,11,12,0,14058.0
16342,2017,11,12,1,13660.0
16343,2017,11,12,2,13455.0
16344,2017,11,12,3,13277.0
16345,2017,11,12,4,13330.0
16346,2017,11,12,5,13282.0
16347,2017,11,12,6,13572.0
16348,2017,11,12,7,13869.0
16349,2017,11,12,8,14277.0
16350,2017,11,12,9,14604.0
16351,2017,11,12,10,14706.0
16352,2017,11,12,11,14372.0
16353,2017,11,12,12,14101.0
16354,2017,11,12,13,13901.0
16355,2017,11,12,14,13764.0
16356,2017,11,12,15,13688.0
16357,2017,11,12,16,13644.0
16358,2017,11,12,17,13957.0
16359,2017,11,12,18,14644.0
16360,2017,11,12,19,14906.0
16361,2017,11,12,20,14789.0
16362,2017,11,12,21,14621.0
16363,2017,11,12,22,14119.0
16364,2017,11,12,23,13643.0
16365,2017,11,13,0,13081.0
16366,2017,11,13,1,12628.0
16367,2017,11,13,2,12578.0
16368,2017,11,13,3,12510.0
16369,2017,11,13,4,12639.0
16370,2017,11,13,5,13081.0
16371,2017,11,13,6,13870.0
16372,2017,11,13,7,15199.0
16373,2017,11,13,8,15967.0
16374,2017,11,13,9,16007.0
16375,2017,11,13,10,16019.0
16376,2017,11,13,11,16102.0
16377,2017,11,13,12,15966.0
16378,2017,11,13,13,15761.0
16379,2017,11,13,14,15840.0
16380,2017,11,13,15,15720.0
16381,2017,11,13,16,15644.0
16382,2017,11,13,17,15808.0
16383,2017,11,13,18,16427.0
16384,2017,11,13,19,16510.0
16385,2017,11,13,20,16445.0
16386,2017,11,13,21,16211.0
16387,2017,11,13,22,15595.0
16388,2017,11,13,23,14884.0
16389,2017,11,14,0,14230.0
16390,2017,11,14,1,13746.0
16391,2017,11,14,2,13482.0
16392,2017,11,14,3,13410.0
16393,2017,11,14,4,13483.0
16394,2017,11,14,5,13821.0
16395,2017,11,14,6,14527.0
16396,2017,11,14,7,15726.0
16397,2017,11,14,8,16375.0
16398,2017,11,14,9,16251.0
16399,2017,11,14,10,16049.0
16400,2017,11,14,11,15750.0
16401,2017,11,14,12,15399.0
16402,2017,11,14,13,15195.0
16403,2017,11,14,14,15116.0
16404,2017,11,14,15,14735.0
16405,2017,11,14,16,14566.0
16406,2017,11,14,17,14821.0
16407,2017,11,14,18,15729.0
16408,2017,11,14,19,16262.0
16409,2017,11,14,20,16299.0
16410,2017,11,14,21,16238.0
16411,2017,11,14,22,15933.0
16412,2017,11,14,23,15306.0
16413,2017,11,15,0,14735.0
16414,2017,11,15,1,14359.0
16415,2017,11,15,2,14235.0
16416,2017,11,15,3,14142.0
16417,2017,11,15,4,14347.0
16418,2017,11,15,5,14649.0
16419,2017,11,15,6,15400.0
16420,2017,11,15,7,16788.0
16421,2017,11,15,8,17126.0
16422,2017,11,15,9,17010.0
16423,2017,11,15,10,16634.0
16424,2017,11,15,11,16328.0
16425,2017,11,15,12,15947.0
16426,2017,11,15,13,15638.0
16427,2017,11,15,14,15474.0
16428,2017,11,15,15,15179.0
16429,2017,11,15,16,15107.0
16430,2017,11,15,17,15318.0
16431,2017,11,15,18,16060.0
16432,2017,11,15,19,16154.0
16433,2017,11,15,20,15974.0
16434,2017,11,15,21,15628.0
16435,2017,11,15,22,15152.0
16436,2017,11,15,23,14243.0
16437,2017,11,16,0,13598.0
16438,2017,11,16,1,13160.0
16439,2017,11,16,2,12864.0
16440,2017,11,16,3,12732.0
16441,2017,11,16,4,12732.0
16442,2017,11,16,5,13105.0
16443,2017,11,16,6,13837.0
16444,2017,11,16,7,15289.0
16445,2017,11,16,8,15886.0
16446,2017,11,16,9,15882.0
16447,2017,11,16,10,15890.0
16448,2017,11,16,11,15833.0
16449,2017,11,16,12,15659.0
16450,2017,11,16,13,15517.0
16451,2017,11,16,14,15465.0
16452,2017,11,16,15,15243.0
16453,2017,11,16,16,15205.0
16454,2017,11,16,17,15502.0
16455,2017,11,16,18,15985.0
16456,2017,11,16,19,16324.0
16457,2017,11,16,20,16257.0
16458,2017,11,16,21,16100.0
16459,2017,11,16,22,15664.0
16460,2017,11,16,23,14806.0
16461,2017,11,17,0,14173.0
16462,2017,11,17,1,13768.0
16463,2017,11,17,2,13483.0
16464,2017,11,17,3,13405.0
16465,2017,11,17,4,13440.0
16466,2017,11,17,5,13716.0
16467,2017,11,17,6,14628.0
16468,2017,11,17,7,15951.0
16469,2017,11,17,8,16658.0
16470,2017,11,17,9,16589.0
16471,2017,11,17,10,16241.0
16472,2017,11,17,11,15837.0
16473,2017,11,17,12,15319.0
16474,2017,11,17,13,14936.0
16475,2017,11,17,14,14675.0
16476,2017,11,17,15,14372.0
16477,2017,11,17,16,14189.0
16478,2017,11,17,17,14409.0
16479,2017,11,17,18,15127.0
16480,2017,11,17,19,15392.0
16481,2017,11,17,20,15349.0
16482,2017,11,17,21,15325.0
16483,2017,11,17,22,14986.0
16484,2017,11,17,23,14534.0
16485,2017,11,18,0,13874.0
16486,2017,11,18,1,13300.0
16487,2017,11,18,2,12947.0
16488,2017,11,18,3,12712.0
16489,2017,11,18,4,12597.0
16490,2017,11,18,5,12549.0
16491,2017,11,18,6,12828.0
16492,2017,11,18,7,13281.0
16493,2017,11,18,8,13690.0
16494,2017,11,18,9,14002.0
16495,2017,11,18,10,14243.0
16496,2017,11,18,11,14246.0
16497,2017,11,18,12,14176.0
16498,2017,11,18,13,13977.0
16499,2017,11,18,14,13648.0
16500,2017,11,18,15,13457.0
16501,2017,11,18,16,13444.0
16502,2017,11,18,17,13572.0
16503,2017,11,18,18,14144.0
16504,2017,11,18,19,14066.0
16505,2017,11,18,20,13917.0
16506,2017,11,18,21,13625.0
16507,2017,11,18,22,13191.0
16508,2017,11,18,23,12753.0
16509,2017,11,19,0,12197.0
16510,2017,11,19,1,11796.0
16511,2017,11,19,2,11636.0
16512,2017,11,19,3,11571.0
16513,2017,11,19,4,11643.0
16514,2017,11,19,5,11721.0
16515,2017,11,19,6,12055.0
16516,2017,11,19,7,12571.0
16517,2017,11,19,8,13184.0
16518,2017,11,19,9,13801.0
16519,2017,11,19,10,14202.0
16520,2017,11,19,11,14251.0
16521,2017,11,19,12,14311.0
16522,2017,11,19,13,14363.0
16523,2017,11,19,14,14408.0
16524,2017,11,19,15,14420.0
16525,2017,11,19,16,14470.0
16526,2017,11,19,17,14935.0
16527,2017,11,19,18,15630.0
16528,2017,11,19,19,15875.0
16529,2017,11,19,20,15917.0
16530,2017,11,19,21,15906.0
16531,2017,11,19,22,15419.0
16532,2017,11,19,23,14947.0
16533,2017,11,20,0,14421.0
16534,2017,11,20,1,14079.0
16535,2017,11,20,2,14068.0
16536,2017,11,20,3,14101.0
16537,2017,11,20,4,14328.0
16538,2017,11,20,5,14802.0
16539,2017,11,20,6,15672.0
16540,2017,11,20,7,17007.0
16541,2017,11,20,8,17727.0
16542,2017,11,20,9,17522.0
16543,2017,11,20,10,16937.0
16544,2017,11,20,11,16550.0
16545,2017,11,20,12,15965.0
16546,2017,11,20,13,15603.0
16547,2017,11,20,14,15252.0
16548,2017,11,20,15,14926.0
16549,2017,11,20,16,14787.0
16550,2017,11,20,17,14994.0
16551,2017,11,20,18,15979.0
16552,2017,11,20,19,16491.0
16553,2017,11,20,20,16566.0
16554,2017,11,20,21,16459.0
16555,2017,11,20,22,16260.0
16556,2017,11,20,23,15608.0
16557,2017,11,21,0,15042.0
16558,2017,11,21,1,14525.0
16559,2017,11,21,2,14379.0
16560,2017,11,21,3,14447.0
16561,2017,11,21,4,14471.0
16562,2017,11,21,5,14804.0
16563,2017,11,21,6,15610.0
16564,2017,11,21,7,16906.0
16565,2017,11,21,8,17429.0
16566,2017,11,21,9,17115.0
16567,2017,11,21,10,16596.0
16568,2017,11,21,11,16177.0
16569,2017,11,21,12,15585.0
16570,2017,11,21,13,15105.0
16571,2017,11,21,14,14839.0
16572,2017,11,21,15,14571.0
16573,2017,11,21,16,14406.0
16574,2017,11,21,17,14568.0
16575,2017,11,21,18,15237.0
16576,2017,11,21,19,15514.0
16577,2017,11,21,20,15350.0
16578,2017,11,21,21,15240.0
16579,2017,11,21,22,14845.0
16580,2017,11,21,23,14201.0
16581,2017,11,22,0,13488.0
16582,2017,11,22,1,13084.0
16583,2017,11,22,2,12782.0
16584,2017,11,22,3,12709.0
16585,2017,11,22,4,12787.0
16586,2017,11,22,5,13046.0
16587,2017,11,22,6,13831.0
16588,2017,11,22,7,14809.0
16589,2017,11,22,8,15580.0
16590,2017,11,22,9,15723.0
16591,2017,11,22,10,15895.0
16592,2017,11,22,11,15854.0
16593,2017,11,22,12,15759.0
16594,2017,11,22,13,15517.0
16595,2017,11,22,14,15399.0
16596,2017,11,22,15,15114.0
16597,2017,11,22,16,14938.0
16598,2017,11,22,17,15090.0
16599,2017,11,22,18,15840.0
16600,2017,11,22,19,16138.0
16601,2017,11,22,20,16156.0
16602,2017,11,22,21,16077.0
16603,2017,11,22,22,15816.0
16604,2017,11,22,23,15212.0
16605,2017,11,23,0,14506.0
16606,2017,11,23,1,14071.0
16607,2017,11,23,2,13904.0
16608,2017,11,23,3,13922.0
16609,2017,11,23,4,13930.0
16610,2017,11,23,5,14107.0
16611,2017,11,23,6,14498.0
16612,2017,11,23,7,15052.0
16613,2017,11,23,8,15535.0
16614,2017,11,23,9,15912.0
16615,2017,11,23,10,15887.0
16616,2017,11,23,11,15598.0
16617,2017,11,23,12,15048.0
16618,2017,11,23,13,14118.0
16619,2017,11,23,14,13161.0
16620,2017,11,23,15,12602.0
16621,2017,11,23,16,12320.0
16622,2017,11,23,17,12244.0
16623,2017,11,23,18,13002.0
16624,2017,11,23,19,13388.0
16625,2017,11,23,20,13685.0
16626,2017,11,23,21,13822.0
16627,2017,11,23,22,13901.0
16628,2017,11,23,23,13712.0
16629,2017,11,24,0,13508.0
16630,2017,11,24,1,13298.0
16631,2017,11,24,2,13216.0
16632,2017,11,24,3,13344.0
16633,2017,11,24,4,13448.0
16634,2017,11,24,5,13765.0
16635,2017,11,24,6,14230.0
16636,2017,11,24,7,14787.0
16637,2017,11,24,8,15126.0
16638,2017,11,24,9,15147.0
16639,2017,11,24,10,14670.0
16640,2017,11,24,11,14158.0
16641,2017,11,24,12,13549.0
16642,2017,11,24,13,13051.0
16643,2017,11,24,14,12620.0
16644,2017,11,24,15,12386.0
16645,2017,11,24,16,12339.0
16646,2017,11,24,17,12544.0
16647,2017,11,24,18,13410.0
16648,2017,11,24,19,13701.0
16649,2017,11,24,20,13793.0
16650,2017,11,24,21,13825.0
16651,2017,11,24,22,13653.0
16652,2017,11,24,23,13283.0
16653,2017,11,25,0,12761.0
16654,2017,11,25,1,12448.0
16655,2017,11,25,2,12330.0
16656,2017,11,25,3,12263.0
16657,2017,11,25,4,12169.0
16658,2017,11,25,5,12300.0
16659,2017,11,25,6,12529.0
16660,2017,11,25,7,12970.0
16661,2017,11,25,8,13400.0
16662,2017,11,25,9,13590.0
16663,2017,11,25,10,13629.0
16664,2017,11,25,11,13463.0
16665,2017,11,25,12,13195.0
16666,2017,11,25,13,12870.0
16667,2017,11,25,14,12553.0
16668,2017,11,25,15,12344.0
16669,2017,11,25,16,12205.0
16670,2017,11,25,17,12411.0
16671,2017,11,25,18,13145.0
16672,2017,11,25,19,13554.0
16673,2017,11,25,20,13712.0
16674,2017,11,25,21,13765.0
16675,2017,11,25,22,13544.0
16676,2017,11,25,23,13254.0
16677,2017,11,26,0,12840.0
16678,2017,11,26,1,12422.0
16679,2017,11,26,2,12308.0
16680,2017,11,26,3,12406.0
16681,2017,11,26,4,12420.0
16682,2017,11,26,5,12605.0
16683,2017,11,26,6,13051.0
16684,2017,11,26,7,13619.0
16685,2017,11,26,8,14186.0
16686,2017,11,26,9,14432.0
16687,2017,11,26,10,14181.0
16688,2017,11,26,11,13771.0
16689,2017,11,26,12,13484.0
16690,2017,11,26,13,13408.0
16691,2017,11,26,14,13128.0
16692,2017,11,26,15,12951.0
16693,2017,11,26,16,12968.0
16694,2017,11,26,17,13348.0
16695,2017,11,26,18,14541.0
16696,2017,11,26,19,15138.0
16697,2017,11,26,20,15366.0
16698,2017,11,26,21,15404.0
16699,2017,11,26,22,15171.0
16700,2017,11,26,23,14703.0
16701,2017,11,27,0,14199.0
16702,2017,11,27,1,13987.0
16703,2017,11,27,2,13931.0
16704,2017,11,27,3,13912.0
16705,2017,11,27,4,14051.0
16706,2017,11,27,5,14510.0
16707,2017,11,27,6,15447.0
16708,2017,11,27,7,16698.0
16709,2017,11,27,8,17421.0
16710,2017,11,27,9,17157.0
16711,2017,11,27,10,16612.0
16712,2017,11,27,11,16196.0
16713,2017,11,27,12,15584.0
16714,2017,11,27,13,15260.0
16715,2017,11,27,14,14831.0
16716,2017,11,27,15,14557.0
16717,2017,11,27,16,14390.0
16718,2017,11,27,17,14492.0
16719,2017,11,27,18,15565.0
16720,2017,11,27,19,16039.0
16721,2017,11,27,20,16202.0
16722,2017,11,27,21,16083.0
16723,2017,11,27,22,15639.0
16724,2017,11,27,23,14921.0
16725,2017,11,28,0,14213.0
16726,2017,11,28,1,13884.0
16727,2017,11,28,2,13701.0
16728,2017,11,28,3,13719.0
16729,2017,11,28,4,13818.0
16730,2017,11,28,5,14160.0
16731,2017,11,28,6,15026.0
16732,2017,11,28,7,16408.0
16733,2017,11,28,8,17091.0
16734,2017,11,28,9,16815.0
16735,2017,11,28,10,16162.0
16736,2017,11,28,11,15515.0
16737,2017,11,28,12,15008.0
16738,2017,11,28,13,14817.0
16739,2017,11,28,14,14556.0
16740,2017,11,28,15,14315.0
16741,2017,11,28,16,14038.0
16742,2017,11,28,17,14210.0
16743,2017,11,28,18,15050.0
16744,2017,11,28,19,15568.0
16745,2017,11,28,20,15518.0
16746,2017,11,28,21,15516.0
16747,2017,11,28,22,15137.0
16748,2017,11,28,23,14444.0
16749,2017,11,29,0,13682.0
16750,2017,11,29,1,13469.0
16751,2017,11,29,2,13267.0
16752,2017,11,29,3,13173.0
16753,2017,11,29,4,13284.0
16754,2017,11,29,5,13539.0
16755,2017,11,29,6,14428.0
16756,2017,11,29,7,15853.0
16757,2017,11,29,8,16443.0
16758,2017,11,29,9,16103.0
16759,2017,11,29,10,15633.0
16760,2017,11,29,11,15158.0
16761,2017,11,29,12,14663.0
16762,2017,11,29,13,14487.0
16763,2017,11,29,14,14246.0
16764,2017,11,29,15,14086.0
16765,2017,11,29,16,13952.0
16766,2017,11,29,17,14158.0
16767,2017,11,29,18,15015.0
16768,2017,11,29,19,15470.0
16769,2017,11,29,20,15503.0
16770,2017,11,29,21,15503.0
16771,2017,11,29,22,15194.0
16772,2017,11,29,23,14358.0
16773,2017,11,30,0,13776.0
16774,2017,11,30,1,13472.0
16775,2017,11,30,2,13144.0
16776,2017,11,30,3,12939.0
16777,2017,11,30,4,13055.0
16778,2017,11,30,5,13418.0
16779,2017,11,30,6,14136.0
16780,2017,11,30,7,15658.0
16781,2017,11,30,8,16268.0
16782,2017,11,30,9,16193.0
16783,2017,11,30,10,15717.0
16784,2017,11,30,11,15473.0
16785,2017,11,30,12,15216.0
16786,2017,11,30,13,14875.0
16787,2017,11,30,14,14639.0
16788,2017,11,30,15,14569.0
16789,2017,11,30,16,14389.0
16790,2017,11,30,17,14639.0
16791,2017,11,30,18,15264.0
16792,2017,11,30,19,15506.0
16793,2017,11,30,20,15496.0
16794,2017,11,30,21,15311.0
16795,2017,11,30,22,14978.0
16796,2017,11,30,23,14402.0
16797,2017,12,1,0,13483.0
16798,2017,12,1,1,13125.0
16799,2017,12,1,2,12878.0
16800,2017,12,1,3,12955.0
16801,2017,12,1,4,13042.0
16802,2017,12,1,5,13404.0
16803,2017,12,1,6,14354.0
16804,2017,12,1,7,15788.0
16805,2017,12,1,8,16366.0
16806,2017,12,1,9,16274.0
16807,2017,12,1,10,15937.0
16808,2017,12,1,11,15532.0
16809,2017,12,1,12,14986.0
16810,2017,12,1,13,14605.0
16811,2017,12,1,14,14324.0
16812,2017,12,1,15,14005.0
16813,2017,12,1,16,13917.0
16814,2017,12,1,17,14062.0
16815,2017,12,1,18,15020.0
16816,2017,12,1,19,15218.0
16817,2017,12,1,20,15276.0
16818,2017,12,1,21,15457.0
16819,2017,12,1,22,15321.0
16820,2017,12,1,23,14882.0
16821,2017,12,2,0,14248.0
16822,2017,12,2,1,13756.0
16823,2017,12,2,2,13564.0
16824,2017,12,2,3,13525.0
16825,2017,12,2,4,13529.0
16826,2017,12,2,5,13699.0
16827,2017,12,2,6,13986.0
16828,2017,12,2,7,14432.0
16829,2017,12,2,8,15055.0
16830,2017,12,2,9,15355.0
16831,2017,12,2,10,15231.0
16832,2017,12,2,11,14950.0
16833,2017,12,2,12,14522.0
16834,2017,12,2,13,14052.0
16835,2017,12,2,14,13585.0
16836,2017,12,2,15,13172.0
16837,2017,12,2,16,13041.0
16838,2017,12,2,17,13392.0
16839,2017,12,2,18,14377.0
16840,2017,12,2,19,14666.0
16841,2017,12,2,20,14723.0
16842,2017,12,2,21,14679.0
16843,2017,12,2,22,14345.0
16844,2017,12,2,23,14033.0
16845,2017,12,3,0,13485.0
16846,2017,12,3,1,13070.0
16847,2017,12,3,2,12778.0
16848,2017,12,3,3,12695.0
16849,2017,12,3,4,12725.0
16850,2017,12,3,5,12937.0
16851,2017,12,3,6,13282.0
16852,2017,12,3,7,13697.0
16853,2017,12,3,8,14290.0
16854,2017,12,3,9,14629.0
16855,2017,12,3,10,14377.0
16856,2017,12,3,11,13922.0
16857,2017,12,3,12,13434.0
16858,2017,12,3,13,13184.0
16859,2017,12,3,14,12842.0
16860,2017,12,3,15,12584.0
16861,2017,12,3,16,12534.0
16862,2017,12,3,17,12956.0
16863,2017,12,3,18,14232.0
16864,2017,12,3,19,14817.0
16865,2017,12,3,20,15002.0
16866,2017,12,3,21,15021.0
16867,2017,12,3,22,14779.0
16868,2017,12,3,23,14297.0
16869,2017,12,4,0,13927.0
16870,2017,12,4,1,13722.0
16871,2017,12,4,2,13605.0
16872,2017,12,4,3,13644.0
16873,2017,12,4,4,13807.0
16874,2017,12,4,5,14262.0
16875,2017,12,4,6,15112.0
16876,2017,12,4,7,16656.0
16877,2017,12,4,8,17321.0
16878,2017,12,4,9,17074.0
16879,2017,12,4,10,16585.0
16880,2017,12,4,11,16085.0
16881,2017,12,4,12,15449.0
16882,2017,12,4,13,15068.0
16883,2017,12,4,14,14787.0
16884,2017,12,4,15,14634.0
16885,2017,12,4,16,14416.0
16886,2017,12,4,17,14586.0
16887,2017,12,4,18,15572.0
16888,2017,12,4,19,15929.0
16889,2017,12,4,20,15858.0
16890,2017,12,4,21,15760.0
16891,2017,12,4,22,15188.0
16892,2017,12,4,23,14321.0
16893,2017,12,5,0,13522.0
16894,2017,12,5,1,12998.0
16895,2017,12,5,2,12546.0
16896,2017,12,5,3,12393.0
16897,2017,12,5,4,12348.0
16898,2017,12,5,5,12752.0
16899,2017,12,5,6,13436.0
16900,2017,12,5,7,14675.0
16901,2017,12,5,8,15452.0
16902,2017,12,5,9,15355.0
16903,2017,12,5,10,15268.0
16904,2017,12,5,11,15239.0
16905,2017,12,5,12,15126.0
16906,2017,12,5,13,15027.0
16907,2017,12,5,14,15019.0
16908,2017,12,5,15,15105.0
16909,2017,12,5,16,15051.0
16910,2017,12,5,17,15511.0
16911,2017,12,5,18,16187.0
16912,2017,12,5,19,16356.0
16913,2017,12,5,20,16357.0
16914,2017,12,5,21,16191.0
16915,2017,12,5,22,15817.0
16916,2017,12,5,23,15123.0
16917,2017,12,6,0,14264.0
16918,2017,12,6,1,13772.0
16919,2017,12,6,2,13628.0
16920,2017,12,6,3,13730.0
16921,2017,12,6,4,13815.0
16922,2017,12,6,5,14224.0
16923,2017,12,6,6,15186.0
16924,2017,12,6,7,16500.0
16925,2017,12,6,8,17373.0
16926,2017,12,6,9,17330.0
16927,2017,12,6,10,17009.0
16928,2017,12,6,11,16761.0
16929,2017,12,6,12,16463.0
16930,2017,12,6,13,16216.0
16931,2017,12,6,14,16194.0
16932,2017,12,6,15,16060.0
16933,2017,12,6,16,15962.0
16934,2017,12,6,17,16284.0
16935,2017,12,6,18,17135.0
16936,2017,12,6,19,17493.0
16937,2017,12,6,20,17425.0
16938,2017,12,6,21,17273.0
16939,2017,12,6,22,16911.0
16940,2017,12,6,23,16083.0
16941,2017,12,7,0,15393.0
16942,2017,12,7,1,14867.0
16943,2017,12,7,2,14706.0
16944,2017,12,7,3,14597.0
16945,2017,12,7,4,14668.0
16946,2017,12,7,5,14942.0
16947,2017,12,7,6,15805.0
16948,2017,12,7,7,17191.0
16949,2017,12,7,8,17990.0
16950,2017,12,7,9,17827.0
16951,2017,12,7,10,17682.0
16952,2017,12,7,11,17382.0
16953,2017,12,7,12,16960.0
16954,2017,12,7,13,16699.0
16955,2017,12,7,14,16658.0
16956,2017,12,7,15,16528.0
16957,2017,12,7,16,16466.0
16958,2017,12,7,17,16787.0
16959,2017,12,7,18,17715.0
16960,2017,12,7,19,17949.0
16961,2017,12,7,20,18008.0
16962,2017,12,7,21,18034.0
16963,2017,12,7,22,17647.0
16964,2017,12,7,23,16817.0
16965,2017,12,8,0,16026.0
16966,2017,12,8,1,15483.0
16967,2017,12,8,2,15378.0
16968,2017,12,8,3,15295.0
16969,2017,12,8,4,15487.0
16970,2017,12,8,5,15767.0
16971,2017,12,8,6,16557.0
16972,2017,12,8,7,17906.0
16973,2017,12,8,8,18636.0
16974,2017,12,8,9,18386.0
16975,2017,12,8,10,18220.0
16976,2017,12,8,11,18147.0
16977,2017,12,8,12,18000.0
16978,2017,12,8,13,17737.0
16979,2017,12,8,14,17695.0
16980,2017,12,8,15,17396.0
16981,2017,12,8,16,17271.0
16982,2017,12,8,17,17448.0
16983,2017,12,8,18,18128.0
16984,2017,12,8,19,18227.0
16985,2017,12,8,20,18083.0
16986,2017,12,8,21,17849.0
16987,2017,12,8,22,17488.0
16988,2017,12,8,23,16831.0
16989,2017,12,9,0,16006.0
16990,2017,12,9,1,15394.0
16991,2017,12,9,2,15336.0
16992,2017,12,9,3,15159.0
16993,2017,12,9,4,15222.0
16994,2017,12,9,5,15397.0
16995,2017,12,9,6,15742.0
16996,2017,12,9,7,16299.0
16997,2017,12,9,8,16876.0
16998,2017,12,9,9,17312.0
16999,2017,12,9,10,17437.0
17000,2017,12,9,11,17245.0
17001,2017,12,9,12,17029.0
17002,2017,12,9,13,16562.0
17003,2017,12,9,14,16256.0
17004,2017,12,9,15,16196.0
17005,2017,12,9,16,16213.0
17006,2017,12,9,17,16483.0
17007,2017,12,9,18,17354.0
17008,2017,12,9,19,17531.0
17009,2017,12,9,20,17331.0
17010,2017,12,9,21,17107.0
17011,2017,12,9,22,16777.0
17012,2017,12,9,23,16230.0
17013,2017,12,10,0,15518.0
17014,2017,12,10,1,15095.0
17015,2017,12,10,2,14805.0
17016,2017,12,10,3,14637.0
17017,2017,12,10,4,14669.0
17018,2017,12,10,5,14671.0
17019,2017,12,10,6,14875.0
17020,2017,12,10,7,15244.0
17021,2017,12,10,8,15908.0
17022,2017,12,10,9,16330.0
17023,2017,12,10,10,16547.0
17024,2017,12,10,11,16426.0
17025,2017,12,10,12,16190.0
17026,2017,12,10,13,16001.0
17027,2017,12,10,14,15589.0
